committee_id,committee_name,report_year,file_number,payee_name,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,support_oppose_indicator,candidate_id,candidate_name,candidate_office,candidate_office_state,candidate_office_district,candidate_party,election_type,election_type_full
C00487470,CLUB FOR GROWTH ACTION,2021,1520585,WPAI,DATA ANALYTICS,6/16/21 0:00,6/16/21 0:00,800,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),7/20/22 0:00,7/20/22 0:00,156.17,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550389,LIASON DESIGN GROUP,WEBSITE DESIGN,11/30/21 0:00,11/30/21 0:00,700,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1619258,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/22/22 0:00,7/22/22 0:00,203.26,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1601541,WARFIELD AND COMPANY,TV AD PRODUCTION,6/9/22 0:00,6/11/22 0:00,4700,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1573503,CLUB FOR GROWTH,DIGITAL ADVERTISING (FROM ADVANCE LINE 21),3/10/22 0:00,3/10/22 0:00,466.12,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1598097,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,5/25/22 0:00,5/26/22 0:00,250000,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550389,DROGIN GROUP LLC,"WEBSITE DESIGN, MAINTENANCE",11/30/21 0:00,11/30/21 0:00,5750,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1542671,"MEDIUM BUYING, LLC",TV AD PLACEMENT,10/8/21 0:00,10/13/21 0:00,63316.25,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579234,"THE STONERIDGE GROUP, LLC","MAIL PRODUCTION, POSTAGE",4/5/22 0:00,4/7/22 0:00,12664.68,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1512975,WARFIELD AND COMPANY,TV AD PRODUCTION,4/15/21 0:00,4/17/21 0:00,8437.5,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1579267,WARFIELD AND COMPANY,TV AD PRODUCTION,4/4/22 0:00,4/8/22 0:00,4105.5,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597892,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/24/22 0:00,5/24/22 0:00,113.75,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550218,"MEDIUM BUYING, LLC",TV AD PLACEMENT,11/22/21 0:00,11/27/21 0:00,9410,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1520585,WARFIELD AND COMPANY,DIGITAL AD PRODUCTION,6/16/21 0:00,6/16/21 0:00,3912,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1514727,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),4/28/21 0:00,4/28/21 0:00,299.84,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2021,1523574,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/8/21 0:00,7/8/21 0:00,166.22,O,H2OH15152,"KUNZE, STEPHANIE L.",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1574669,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/9/22 0:00,3/9/22 0:00,56.53,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1547523,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,10/31/21 0:00,11/2/21 0:00,8093.36,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523574,WPAI,DATA ANALYTICS,7/7/21 0:00,7/8/21 0:00,66.67,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2021,1526682,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/13/21 0:00,7/15/21 0:00,5728.5,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1595604,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),5/18/22 0:00,5/18/22 0:00,122.75,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604845,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),6/21/22 0:00,6/21/22 0:00,113.72,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556140,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),1/14/22 0:00,1/14/22 0:00,146.78,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1537325,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),9/2/21 0:00,9/2/21 0:00,10.17,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1609250,"CATAMARAN CONSULTING, LLC","DOOR TO DOOR FIELD PROGRAM, DOOR HANGERS",7/7/22 0:00,7/12/22 0:00,86300,S,H2MO07143,"BURLISON, ERIC",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591731,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/2/22 0:00,5/2/22 0:00,153.43,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1563170,"MEDIUM BUYING, LLC",RADIO AD PLACEMENT,1/24/22 0:00,1/29/22 0:00,52799.44,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1594195,RIGHT LINE COMMUNICATIONS,TEXT/PHONE MESSAGING,5/12/22 0:00,5/12/22 0:00,58058.08,S,S2PA00489,"BARNETTE, KATHY",S,PA,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1609250,"CATAMARAN CONSULTING, LLC",DOOR TO DOOR FIELD PROGRAM,7/7/22 0:00,7/12/22 0:00,86300,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1619333,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),7/23/22 0:00,7/23/22 0:00,27.6,S,H2MO07143,"BURLISON, ERIC",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590601,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),4/27/22 0:00,4/27/22 0:00,157.37,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617240,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",7/14/22 0:00,7/18/22 0:00,21198,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1601031,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),6/3/22 0:00,6/3/22 0:00,14.13,S,S2AZ00372,"MASTERS, BLAKE",S,AZ,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569041,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",2/10/22 0:00,2/11/22 0:00,9230,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1542671,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),10/13/21 0:00,10/13/21 0:00,65.04,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569046,"MEDIUM BUYING, LLC",TV AD PLACEMENT,2/11/22 0:00,2/15/22 0:00,329647.65,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597892,COLD SPARK MEDIA,"MAIL PRODUCTION, POSTAGE",5/18/22 0:00,5/24/22 0:00,11627.07,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1522391,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",6/23/21 0:00,7/1/21 0:00,9019,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1574696,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/17/22 0:00,3/17/22 0:00,56.53,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574669,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/11/22 0:00,3/11/22 0:00,24.65,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1605940,"MEDIUM BUYING, LLC",TV AD PLACEMENT,6/23/22 0:00,6/29/22 0:00,145872.5,S,H2WY00166,"HAGEMAN, HARRIET",H,WY,1,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1610792,ADVICTORY LLC,DIGITAL AD PLACEMENT,7/11/22 0:00,7/13/22 0:00,102300,S,H0FL13158,"PAULINA LUNA, ANNA",H,FL,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588437,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/18/22 0:00,4/19/22 0:00,27825,O,S8OH00086,"GIBBONS, MICHAEL",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1616072,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),7/16/22 0:00,7/16/22 0:00,203.26,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1551150,CLUB FOR GROWTH,PRESS RELEASE (FROM ADVANCE LINE 21),12/7/21 0:00,12/7/21 0:00,205.35,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597895,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),5/25/22 0:00,5/25/22 0:00,101.31,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1570241,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",2/15/22 0:00,2/17/22 0:00,26657,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574692,"MEDIUM BUYING, LLC",TV AD PLACEMENT,3/14/22 0:00,3/16/22 0:00,42307.5,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579076,"MEDIUM BUYING, LLC",TV AD PLACEMENT,4/4/22 0:00,4/6/22 0:00,160665,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1610792,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),7/13/22 0:00,7/13/22 0:00,204.59,S,H0FL13158,"PAULINA LUNA, ANNA",H,FL,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1524787,"MEDIUM BUYING, LLC",TV AD PLACEMENT,7/12/21 0:00,7/13/21 0:00,29448.3,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1617908,"MEDIUM BUYING, LLC",TV AD PLACEMENT,7/15/22 0:00,7/19/22 0:00,401100,S,S2AZ00372,"MASTERS, BLAKE",S,AZ,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1601541,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),6/11/22 0:00,6/11/22 0:00,271.44,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569026,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",2/10/22 0:00,2/14/22 0:00,26657,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581136,CLUB FOR GROWTH,INTERNET ADVERTISING (FROM ADVANCE LINE 21),4/12/22 0:00,4/12/22 0:00,285.82,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579267,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),4/8/22 0:00,4/8/22 0:00,165.59,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,"MEDIUM BUYING, LLC",TV AD PLACEMENT,7/18/22 0:00,7/20/22 0:00,217674.01,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1531643,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/26/21 0:00,7/28/21 0:00,27218.1,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1574302,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/11/22 0:00,3/11/22 0:00,24.65,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1526682,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/15/21 0:00,7/15/21 0:00,166.22,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1581141,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),4/13/22 0:00,4/13/22 0:00,52.05,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1563170,"MEDIUM BUYING, LLC",TV AD PLACEMENT,1/24/22 0:00,1/29/22 0:00,504751.85,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574302,CLUB FOR GROWTH,DIGITAL AD COSTS (FROM ADVANCE LINE 21),3/15/22 0:00,3/15/22 0:00,377.51,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1619333,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),7/23/22 0:00,7/23/22 0:00,46.98,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1592158,"MEDIUM BUYING, LLC",TV AD PLACEMENT,4/18/22 0:00,5/4/22 0:00,713839,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550556,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,11/26/21 0:00,12/1/21 0:00,454182.92,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590097,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),4/21/22 0:00,4/21/22 0:00,284.88,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1524787,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),7/13/21 0:00,7/13/21 0:00,68.66,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1563230,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),1/30/22 0:00,1/30/22 0:00,20.47,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1524779,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",6/29/21 0:00,7/12/21 0:00,9019,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1514416,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",4/21/21 0:00,4/26/21 0:00,13375,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2021,1514285,WARFIELD AND COMPANY,RADIO AD PRODUCTION COSTS,4/23/21 0:00,4/23/21 0:00,4500,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2021,1519931,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),5/3/21 0:00,5/3/21 0:00,14.48,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1550389,"MEDIUM BUYING, LLC","TV AD PLACEMENT, ORIGINALLY REPORTED 11/2/21, CHANGE IN CANDIDATE SUPPORT/OPPOSE",11/30/21 0:00,11/30/21 0:00,-338988.13,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523574,CLUB FOR GROWTH,MAIL PRODUCITON (FROM ADVANCE LINE 21),7/8/21 0:00,7/8/21 0:00,166.22,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1590097,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/21/22 0:00,4/21/22 0:00,153.43,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550389,"MEDIUM BUYING, LLC","TV AD PLACEMENT, ORIGINALLY REPORTED 11/2/21, CHANGE IN CANDIDATE SUPPORT/OPPOSE",11/30/21 0:00,11/30/21 0:00,338988.13,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1545126,CLUB FOR GROWTH,EMAIL COSTS (FROM ADVANCE LINE 21),10/16/21 0:00,10/16/21 0:00,160.02,S,S0UT00165,"LEE, MIKE",S,UT,0,REP,C2022,CONVENTION
C00487470,CLUB FOR GROWTH ACTION,2022,1594195,CLUB FOR GROWTH,TEXT/PHONE MESSAGING (FROM ADVANCE LINE 21),5/12/22 0:00,5/12/22 0:00,200.09,S,S2PA00489,"BARNETTE, KATHY",S,PA,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530145,WARFIELD AND COMPANY,DIGITAL AD PRODUCTION,7/20/21 0:00,7/22/21 0:00,3881,O,H2OH15152,"KUNZE, STEPHANIE L.",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1592466,CLUB FOR GROWTH,RADIO AD COSTS (FROM ADVANCE LINE 21),5/4/22 0:00,5/4/22 0:00,37.29,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1521848,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),6/29/21 0:00,6/29/21 0:00,7.24,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1590515,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),4/25/22 0:00,4/25/22 0:00,517.37,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530145,COLD SPARK MEDIA,DIGITAL AD PLACEMENT,7/20/21 0:00,7/22/21 0:00,26500,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1581164,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),4/12/22 0:00,4/12/22 0:00,246.5,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597885,"ARMADA STRATEGIES, LLC",RADIO AD PLACEMENT,5/24/22 0:00,5/25/22 0:00,21093.75,O,S2NV00308,"BROWN, SAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556136,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),1/12/22 0:00,1/12/22 0:00,13.6,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579070,"MEDIUM BUYING, LLC",TV AD PLACEMENT,4/4/22 0:00,4/6/22 0:00,352500,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1520586,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),6/17/21 0:00,6/17/21 0:00,224.47,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1547050,PRIME MEDIA PARTNERS,TV AD PRODUCTION,10/4/21 0:00,11/2/21 0:00,10812,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569026,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),2/14/22 0:00,2/14/22 0:00,154.99,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1592631,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),5/5/22 0:00,5/5/22 0:00,299.1,O,S2NC00307,"WALKER, BRADLEY MARK",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1571826,"MEDIUM BUYING, LLC",TV AD PLACEMENT,2/18/22 0:00,2/23/22 0:00,294945,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590097,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/21/22 0:00,4/21/22 0:00,153.43,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587501,"THE STONERIDGE GROUP, LLC","MAIL PRODUCTION, POSTAGE",4/11/22 0:00,4/14/22 0:00,12664.68,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1610792,"MEDIUM BUYING, LLC",RADIO AD PLACEMENT,7/11/22 0:00,7/13/22 0:00,115678.13,S,H0FL13158,"PAULINA LUNA, ANNA",H,FL,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590520,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/25/22 0:00,4/26/22 0:00,92750,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530178,CLUB FOR GROWTH,EMAIL COSTS (FROM ADVANCE LINE 21),7/23/21 0:00,7/23/21 0:00,245.1,O,H6WY00159,"CHENEY, ELIZABETH MRS.",H,WY,1,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1605354,DROGAN GROUP LLC,DIGITAL AD PRODUCTION,6/24/22 0:00,6/24/22 0:00,262.5,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604845,COLD SPARK MEDIA,"MAIL PRODUCTION, POSTAGE",6/14/22 0:00,6/21/22 0:00,11720.57,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541075,CLUB FOR GROWTH,PRESS RELEASE (FROM ADVANCE LINE 21),10/5/21 0:00,10/5/21 0:00,124.88,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1601541,WARFIELD AND COMPANY,TV AD PRODUCTION,6/9/22 0:00,6/11/22 0:00,8844,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574696,"MEDIUM BUYING, LLC",TV AD PLACEMENT,3/15/22 0:00,3/17/22 0:00,67539.38,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604839,"MEDIUM BUYING, LLC",TV AD PLACEMENT,6/17/22 0:00,6/20/22 0:00,199363.13,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541316,PRIME MEDIA PARTNERS,DIGITAL AD PRODUCTION,10/7/21 0:00,10/8/21 0:00,3792,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1572509,"MEDIUM BUYING, LLC",TV AD PLACEMENT,3/2/22 0:00,3/4/22 0:00,715727.16,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
